task_id	doc	cpp_file	cpp_lines	rust_target	depends	status	acceptance	notes
#TIME.WBS.001	time.md	game/Time/GameTime.cpp	112	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TIME.WBS.002	time.md	game/Time/GameTime.h	59	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TIME.WBS.003	time.md	game/Time/UpdateTime.cpp	36	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TIME.WBS.004	time.md	game/Time/UpdateTime.h	45	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TIME.WBS.005	time.md	game/Time/WowTime.cpp	219	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TIME.WBS.006	time.md	game/Time/WowTime.h	90	`crates/wow-core`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TOOLS.WBS.001	tools.md	game/Tools/CharacterDatabaseCleaner.cpp	155	`crates/wow-database`, `crates/wow-tools`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TOOLS.WBS.002	tools.md	game/Tools/CharacterDatabaseCleaner.h	48	`crates/wow-database`, `crates/wow-tools`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#TOOLS.WBS.003	tools.md	game/Tools/PlayerDump.cpp	1071	`crates/wow-database`, `crates/wow-tools`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1071 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#TOOLS.WBS.004	tools.md	game/Tools/PlayerDump.h	120	`crates/wow-database`, `crates/wow-tools`, `crates/world-server`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.001	warden.md	game/Warden/Modules/WardenModuleMac.h	613	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 613 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#WARDEN.WBS.002	warden.md	game/Warden/Modules/WardenModuleWin.h	1239	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	needs_split	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	C++ file has 1239 lines; split by public API, state model, persistence, runtime behavior and tests before implementation. Assignment basis: prefix.
#WARDEN.WBS.003	warden.md	game/Warden/Warden.cpp	274	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.004	warden.md	game/Warden/Warden.h	131	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.005	warden.md	game/Warden/WardenCheckMgr.cpp	191	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.006	warden.md	game/Warden/WardenCheckMgr.h	140	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.007	warden.md	game/Warden/WardenMac.cpp	244	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
#WARDEN.WBS.008	warden.md	game/Warden/WardenMac.h	43	`crates/wow-constants/src/opcodes.rs`, `crates/wow-world/src/session.rs`	#REFINE.020, #REFINE.021; execution order finalized by #REFINE.040	ready_for_small_task	Rust target compiles; behavior and public contracts are checked against the listed C++ file; unit/golden/integration tests are added or marked n/a with reason; divergences are recorded before closing.	Single source-file coverage task; split further if C++ review exposes multiple independent behaviors. Assignment basis: prefix.
